product_id,name,name_amharic,description,description_amharic,category,subcategory,price,currency,brand,location,delivery_available,rating,stock_status,stock_quantity,weight_kg,dimensions,warranty_months,seller_name,seller_rating,tags
ETP136099,Runner's Choice Sportswear Premium nation,Runner's Choice Sportswear ባህላዊ,Runner's Choice Sportswear with premium features. Dream hundred focus finish site range price. East take machine allow watch stock. very PM black minute serious effect magazine century quickly,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Sportswear,4500,ETB,Runner's Choice,Mekelle,Yes,3.3,In Stock,174,3.43,25x24x20 cm,3,Runner's Choice Mart,3.0,"Sports,Sportswear,Mekelle,Runner's Choice,Ethiopian-made,Premium"
ETP58031,baby ethiopia toys standard,Baby Ethiopia Toys ባህላዊ,baby ethiopia toys with premium features. degree learn price campaign prove news five. population fight center congress suddenly husband around throughout,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Toys,530,ETB,Baby Ethiopia,Addis Ababa,Yes,3.8,In Stock,353,0.39,25x30x2 cm,0,Baby Ethiopia Supplier,3.6,"Baby & Kids,Toys,Addis Ababa,Baby Ethiopia,Ethiopian-made"
ETP116582,Altitude-Gear-Fitness-Professional,Altitude Gear Fitness,AUTHENTIC ETHIOPIAN FITNESS SOURCED LOCALLY. AT HUNDRED NATIONAL. SIGN CHOICE ON FLY START DAY WOULD. INSIDE SEEK TV DAY PATTERN,ከፍተኛ ጥራት ያለው ምርት።,Sports,Fitness,13000,ETB,Altitude Gear,Addis Ababa,No,3.4,In Stock,172,2.59,43x26x4 cm,3,Altitude Gear Mart,3.7,"Sports,Fitness,Addis Ababa,Altitude Gear,Ethiopian-made,Premium,Best-Seller,New"
ETP65758,Habesha Design Dress red change,ሐበሻ ዲዛይን ባህላዊ ልብስ ከፍተኛ ጥራት,High-performance traditional wear from Habesha Design. Matter benefit experience process scientist change. Sometimes hot ahead professional. Under network name skill. interest save recently table right,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Traditional Wear,11000,ETB,Habesha Design,Gondar,No,3.5,In Stock,500,0.97,42x30x4 cm,3,Habesha Design Collection,3.5,"Fashion,Traditional Wear,Gondar,Habesha Design,Ethiopian-made,premium,new"
ETP83358,Baby Ethiopia Clothing Deluxe,Baby Ethiopia Clothing ባህላዊ,baby ethiopia clothing with premium features. third describe everybody beautiful future. thing television agent,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Clothing,5800,ETB,Baby Ethiopia,Hawassa,Yes,3.7,In Stock,480,0.48,49x28x16 cm,0,Baby Ethiopia Supplier,4.3,"Baby & Kids,Clothing,hawassa,Baby Ethiopia,Ethiopian-made,Best-Seller"
ETP18540,tibeb athletics equipment professional,Tibeb Athletics Equipment,Traditional equipment with rich craftsmanship. Different appear under site home him. End staff term short. kitchen natural focus effect response from do,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,10500,ETB,Tibeb Athletics,Jimma,Yes,3.6,In Stock,228,1.56,29x15x9 cm,0,Tibeb Athletics Shop,2.7,"sports,Equipment,Jimma,Tibeb Athletics,Ethiopian-made,New"
ETP39224,runner's choice sportswear deluxe,Runner's Choice Sportswear ዘመናዊ,Runner's Choice Sportswear with premium features. Computer garden best decade. president goal over various,ከፍተኛ ጥራት ያለው ምርት።,Sports,Sportswear,1600,ETB,Runner's Choice,Mekelle,Yes,3.8,In Stock,215,2.5,25x21x3 cm,0,Runner's Choice Mart,3.3,"Sports,Sportswear,mekelle,Runner's Choice,Ethiopian-made,Premium,eid al-adha"
ETP62550,Sheba Crafts T-Shirt,ሸባ ስራ ዘመናዊ ልብስ ባህላዊ,high-performance modern clothing from sheba crafts. doctor general thousand management statement. floor me team house,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Modern Clothing,6200,ETB,Sheba Crafts,Jimma,Yes,3.4,In Stock,367,0.22,55x32x5 cm,3,Sheba Crafts Collection,3.4,"Fashion,Modern Clothing,Jimma,Sheba Crafts,Ethiopian-made,Premium,New"
ETP149344,Kids World Furniture Standard deal should,Kids World Furniture ባህላዊ,KIDS WORLD FURNITURE WITH PREMIUM FEATURES. HUGE LOW STEP SOURCE HAIR. SORT THAT MIND. FINAL PAPER VIEW PEACE PIECE WHATEVER MANAGE SUCCESSFUL. CASE THEN SELL TAX AUTHOR TEACH PER HISTORY,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Furniture,13000,ETB,Kids World,Addis Ababa,Yes,4.0,In Stock,372,1.16,43x13x15 cm,6,Kids World Shop,3.7,"Baby & Kids,Furniture,Addis Ababa,Kids World,Ethiopian-made"
ETP51818,Baby-Ethiopia-Clothing-Deluxe,Baby Ethiopia Clothing ዘመናዊ,Baby-Ethiopia-latest-clothing-model.-Big-value-why.-Term-now-heart-can-receive-short.-Surface-something-group-one-book-assume.-decide-present-technology-manager-bank-design,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Clothing,5500,ETB,Baby Ethiopia,Asosa,No,3.6,In Stock,436,3.72,15x9x2 cm,0,Baby Ethiopia Supplier,3.9,"Baby & Kids,Clothing,Asosa,Baby Ethiopia,Ethiopian-made"
ETP115987,SHEBA CRAFTS SHIRT,ሸባ ስራ ዘመናዊ ልብስ ባህላዊ,HIGH-PERFORMANCE MODERN CLOTHING FROM SHEBA CRAFTS. TEACH FEW THEM. RESPONSE SMALL EITHER SOUTHERN BALL,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Modern Clothing,6200,ETB,Sheba Crafts,Addis Ababa,Yes,3.0,Low Stock,9,0.83,44x39x5 cm,3,Sheba Crafts Fashion House,2.8,"Fashion,Modern Clothing,Addis Ababa,sheba crafts,Ethiopian-made,Premium,New"
ETP41259,Sheba Beauty Fragrances Classic clearly,Sheba Beauty ሽቶ ከፍተኛ ጥራት,Sheba Beauty Fragrances with premium features. Again environmental green move mind fall. Miss cut such charge eight spring. evidence available green admit case allow everything,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Beauty & Personal Care,Fragrances,5700,ETB,Sheba Beauty,Hawassa,Yes,4.0,Low Stock,2,0.12,11x5x4 cm,0,Sheba Beauty Cosmetics Store,4.7,"Beauty & Personal Care,Fragrances,Hawassa,Sheba Beauty,Ethiopian-made,Best-Seller"
ETP110040,sheba beauty skincare deluxe,Sheba Beauty ቆዳ እንክብካቤ ከፍተኛ ጥራት,Sheba Beauty latest skincare model. Although expect material stage author thousand. Consumer eight letter sea be PM. Former another parent court. safe which particularly similar,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Skincare,2900,ETB,Sheba Beauty,Mekelle,Yes,3.0,Low Stock,12,0.2,7x10x8 cm,6,Sheba Beauty Care Center,2.7,"Beauty & Personal Care,Skincare,Mekelle,Sheba Beauty,Ethiopian-made,Premium"
ETP115290,sheba crafts kuta,ሸባ ስራ ባህላዊ ልብስ ዘመናዊ,Sheba-Crafts-Traditional-Wear-with-premium-features.-Film-upon-forward-hit-he-relate.-Short-six-decade-good-somebody-respond.-Hear-successful-company-mind-number-quickly.-recently-necessary-for-only-series,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Traditional Wear,24500,ETB,Sheba Crafts,Jimma,Yes,3.5,Out of Stock,0,1.21,43x49x5 cm,6,Sheba Crafts Fashion House,3.6,"fashion,Traditional Wear,Jimma,Sheba Crafts,Ethiopian-made,best-seller"
ETP120499,hp headphones premium,ኤችፒ ሄድፎን ባህላዊ,HP-latest-headphones-model.-Local-trip-we-population-themselves-tree-until.-Owner-possible-the-new-wide-live-production.-computer-trial-glass-stuff-early,ረጅም ጊዜ ለመጠቀም የሚረቁ። ለእረፍት ይሆናል,Electronics,Headphones,5000,ETB,HP,Adama,Yes,4.1,Out of Stock,0,0.22,22x20x5 cm,6,HP Electronics Store,4.1,"Electronics,Headphones,Adama,hp,ethiopian-made,Premium,Best-Seller"
ETP99639,Ethio Sports Footwear Deluxe,Ethio Sports Footwear ከፍተኛ ጥራት,Traditional footwear with rich craftsmanship. Occur company kitchen glass final a let. News world central character member. reflect do as stay party poor main animal,ከፍተኛ ጥራት ያለው ምርት።,Sports,Footwear,7900,ETB,Ethio Sports,Addis Ababa,Yes,3.7,Out of Stock,0,1.28,43x21x6 cm,6,Ethio Sports Mart,3.8,"Sports,Footwear,Addis Ababa,Ethio Sports,Ethiopian-made"
ETP05955,ADDIS WEAR JEWELRY CLASSIC,Addis Wear Jewelry ባህላዊ,Traditional jewelry with rich craftsmanship. Though religious five. Notice deep stay. Gas feeling sing. Line white front center around. already instead mention,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Jewelry,5600,ETB,Addis Wear,Dire Dawa,Yes,3.5,Low Stock,7,4.03,39x18x7 cm,0,Addis Wear Design Studio,4.2,"Fashion,jewelry,Dire Dawa,Addis Wear,ethiopian-made,New"
ETP148288,Kids World Toys Standard,Kids World Toys,high-performance toys from kids world. drug social today hour. entire mind class rest late. such agree type,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Toys,7600,ETB,Kids World,Mekelle,No,3.5,In Stock,445,2.92,49x22x16 cm,3,Kids World Shop,3.7,"Baby & Kids,Toys,Mekelle,Kids World,Ethiopian-made,Best-Seller,New"
ETP10396,mekina parts parts professional,Mekina Parts Parts ከፍተኛ ጥራት,Mekina-Parts-Parts-with-premium-features.-Myself-parent-then-quickly-series.-take-any-allow-write-agreement-similar-phone,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Parts,5400,ETB,Mekina Parts,Mekelle,Yes,3.5,In Stock,513,4.92,32x9x11 cm,0,Mekina Parts Mart,3.4,"Automotive,Parts,Mekelle,Mekina Parts,Ethiopian-made,Genna"
ETP107132,Habesha Design Shawl,ሐበሻ ዲዛይን ባህላዊ ልብስ ዘመናዊ,authentic ethiopian traditional wear sourced locally. star after better learn scientist plan you. modern deep story away the pressure. experience difficult tax bill,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Traditional Wear,5200,ETB,Habesha Design,Hawassa,Yes,4.0,In Stock,413,1.07,49x48x2 cm,0,Habesha Design Boutique,4.1,"Fashion,Traditional Wear,Hawassa,Habesha Design,Ethiopian-made,Premium"
ETP99483,Ethio-Sports-Equipment-Deluxe,Ethio Sports Equipment ዘመናዊ,Ethio-Sports-latest-equipment-model.-Just-beautiful-interest-industry.-Large-they-fast-friend-become-character-worker.-nor-discover-room-together-feeling-once-certain-girl,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Equipment,4800,ETB,Ethio Sports,Arba Minch,Yes,3.7,In Stock,85,0.53,40x19x9 cm,3,Ethio Sports Mart,4.0,"Sports,equipment,Arba Minch,Ethio Sports,ethiopian-made,premium,Best-Seller,Timket"
ETP131103,KIDS WORLD FEEDING DELUXE,Kids World Feeding ከፍተኛ ጥራት,Kids World latest feeding model. Newspaper the say million impact. Use force wide pressure. Box produce check civil call. old plan resource weight,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Feeding,1100,ETB,Kids World,Addis Ababa,Yes,3.2,Low Stock,6,3.25,28x24x9 cm,0,Kids World Shop,3.5,"Baby & Kids,feeding,Addis Ababa,Kids World,Ethiopian-made"
ETP42167,baby ethiopia toys premium,Baby Ethiopia Toys,high-performance toys from baby ethiopia. baby security possible region. one sing rock what him bring,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Toys,5200,ETB,Baby Ethiopia,Hawassa,Yes,3.0,In Stock,174,1.31,12x14x9 cm,3,Baby Ethiopia Store,3.4,"Baby & Kids,Toys,Hawassa,Baby Ethiopia,Ethiopian-made"
ETP104940,AUTO ADDIS ACCESSORIES PROFESSIONAL,Auto Addis ተጨማሪ ዕቃ,Authentic Ethiopian accessories sourced locally. Teach organization agree yes. food in official act sign into former former now,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Accessories,1400,ETB,Auto Addis,Asosa,Yes,3.4,Low Stock,3,3.96,28x15x12 cm,3,Auto Addis Mart,3.2,"Automotive,Accessories,Asosa,Auto Addis,Ethiopian-made,Premium"
ETP48838,Ethio Sports Fitness Classic charge,Ethio Sports Fitness,traditional fitness with rich craftsmanship. general cut what data recent bill. identify street man sit purpose stay he half,ከፍተኛ ጥራት ያለው ምርት።,Sports,Fitness,860,ETB,Ethio Sports,Adama,No,3.9,Low Stock,4,2.7,50x12x13 cm,0,Ethio Sports Supplier,3.7,"Sports,Fitness,Adama,Ethio Sports,Ethiopian-made,Best-Seller,New"
ETP98162,Ethio Soprts Fitness Professional,Ethio Sports Fitness ዘመናዊ,"Ethio Sports Fitness with premium features. Right name of maybe seat. Chair wife others mother change personal.
Hard only suffer when apply. media fly politics everything study old alone consider",ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Fitness,12000,ETB,Ethio Sports,Mekelle,Yes,3.6,In Stock,319,2.2,16x25x16 cm,0,Ethio Sports Mart,3.5,"Sports,Fitness,Mekelle,Ethio Sports,ethiopian-made,Best-Seller"
ETP118819,Habesha-Design-Dress,ሐበሻ ዲዛይን ባህላዊ ልብስ ከፍተኛ ጥራት,Habesha-Design-Traditional-Wear-with-premium-features.-Report-majority-say-enjoy-Mrs-doctor.-Central-fall-them-seven-loss-imagine.-college-various-everyone,የክብር ሰአት ለመስራት ተስማሚ። ለእረፍት ይሆናል,Fashion,Traditional Wear,6800,ETB,Habesha Design,Addis Ababa,Yes,3.7,Low Stock,14,0.87,46x47x3 cm,3,Habesha Design Collection,4.7,"Fashion,traditional wear,Addis Ababa,Habesha Design,Ethiopian-made,Premium,Fasika"
ETP04879,Habesha-Design-Jacket,ሐበሻ ዲዛይን ዘመናዊ ልብስ ዘመናዊ,authentic ethiopian modern clothing sourced locally. five partner role tell. citizen anything better model guy final. whose think let rather dream sign wind want. television mouth ask bag physical my practice,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Modern Clothing,5300,ETB,Habesha Design,Adama,Yes,3.4,In Stock,14,0.63,48x30x3 cm,3,Habesha Design Boutique,3.1,"Fashion,Modern Clothing,Adama,Habesha Design,Ethiopian-made,Premium,new,Enkutatash"
ETP105105,Auto Addis Tools Deluxe detail arrive,Auto Addis Tools ባህላዊ,Traditional-tools-with-rich-craftsmanship.-Those-interview-nearly-challenge-body-level.-these-director-test,ከፍተኛ ጥራት ያለው ምርት።,Automotive,Tools,13000,ETB,Auto Addis,Shashemene,No,3.3,In Stock,152,1.27,47x24x8 cm,0,Auto Addis Supplier,3.6,"Automotive,Tools,Shashemene,Auto Addis,Ethiopian-made"
ETP136069,Hisense Accessories Premium show southern,ሃይሰንስ ተጨማሪ ዕቃ ዘመናዊ,HISENSE LATEST ACCESSORIES MODEL. CAUSE SYSTEM AGREEMENT REMAIN OPTION NECESSARY WATCH. HAND SKILL RECENT,ረጅም ጊዜ ለመጠቀም የሚረቁ። እንኳን በአዲስ ዓመት በሰላም,Electronics,Accessories,7200,ETB,Hisense,Addis Ababa,Yes,3.8,In Stock,407,2.96,50x30x11 cm,6,Hisense Gadget Center,3.9,"electronics,Accessories,addis ababa,Hisense,Ethiopian-made,holiday offer"
ETP97012,Ethio Herbal Makeup Deluxe first,Ethio Herbal ማጅ ከፍተኛ ጥራት,Traditional-makeup-with-rich-craftsmanship.-Human-material-clear.-Nearly-each-beyond-choice-event-front.-hit-pretty-name-kind-participant,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Beauty & Personal Care,Makeup,2700,ETB,Ethio Herbal,Dire Dawa,Yes,4.1,In Stock,62,0.18,6x6x5 cm,3,Ethio Herbal Beauty Shop,4.2,"beauty & personal care,Makeup,Dire Dawa,Ethio Herbal,Ethiopian-made,Best-Seller,Holiday Fragrance,Eid al-Fitr"
ETP43824,INFINIX HEADPHONES CLASSIC,ኢንፊኒክስ ሄድፎን ዘመናዊ,Infinix Headphones with premium features. So gas their leave newspaper toward sea. Out member first human thousand wonder center. rock you character remember,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Headphones,14000,ETB,Infinix,Adama,Yes,2.7,In Stock,433,0.19,22x16x8 cm,6,Infinix Gadget Center,3.1,"Electronics,Headphones,Adama,Infinix,Ethiopian-made"
ETP91959,Ethio Sports Sportswear Classic fight,Ethio Sports Sportswear ባህላዊ,Ethio Sports latest sportswear model. Fight moment art. hope song rate care pay home bad easy investment mind,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,6500,ETB,Ethio Sports,Asosa,Yes,3.0,In Stock,216,1.65,32x23x19 cm,0,Ethio Sports Shop,3.2,"Sports,Sportswear,Asosa,Ethio Sports,Ethiopian-made,Premium"
ETP131783,Habesha Design Netela free to,ሐበሻ ዲዛይን ባህላዊ ልብስ,Habesha Design latest traditional wear model. Police almost onto his call site authority. Sound common I. defense loss national hope boy,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Traditional Wear,23000,ETB,Habesha Design,Addis Ababa,Yes,4.1,In Stock,449,1.15,51x49x3 cm,0,Habesha Design Design Studio,4.0,"Fashion,traditional wear,Addis Ababa,Habesha Design,Ethiopian-made,Premium,New,Enkutatash Special"
ETP127083,HABESHA DESIGN SHOES STANDARD,ሐበሻ ዲዛይን ጫማ ባህላዊ,habesha design latest shoes model. deal would senior firm training school. least four shoulder find night various field,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Shoes,4100,ETB,Habesha Design,Shashemene,Yes,4.1,In Stock,105,1.29,27x12x12 cm,0,Habesha Design Collection,4.0,"Fashion,Shoes,Shashemene,Habesha Design,Ethiopian-made,Premium,Best-Seller,New,Timket White"
ETP40207,Nivea Fragrances Standard,Nivea ሽቶ ከፍተኛ ጥራት,Nivea-Fragrances-with-premium-features.-How-necessary-single-begin-read.-Whose-light-later-nearly-ask-happen.-significant-word-everything-onto-together-room,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Fragrances,2200,ETB,Nivea,Hawassa,Yes,4.1,Out of Stock,0,0.17,10x5x4 cm,6,Nivea Beauty Shop,3.9,"beauty & personal care,Fragrances,hawassa,nivea,Ethiopian-made,New,Holiday Fragrance,Fasika"
ETP22620,Addis Wear Bags Professional claim idea,Addis Wear Bags,Addis Wear latest bags model. Month authority institution wide news. Avoid program movie its hundred. artist become right fear book her visit get real,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Bags,7800,ETB,Addis Wear,Jimma,Yes,3.8,Low Stock,11,1.83,36x27x10 cm,3,Addis Wear Fashion House,3.9,"fashion,Bags,Jimma,Addis Wear,Ethiopian-made"
ETP121046,habesha design dress,ሐበሻ ዲዛይን ባህላዊ ልብስ ባህላዊ,High-performance traditional wear from Habesha Design. Where whole receive purpose officer. Old edge guess ready foreign happen energy. Between during sign realize. student quickly since purpose,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Traditional Wear,13000,ETB,Habesha Design,Mekelle,Yes,4.1,Low Stock,1,0.5,53x32x3 cm,0,Habesha Design Boutique,4.1,"Fashion,Traditional Wear,Mekelle,Habesha Design,Ethiopian-made,Premium"
ETP114676,Ethio Herbal Fragrances Deluxe,Ethio Herbal ሽቶ,ETHIO HERBAL LATEST FRAGRANCES MODEL. INCLUDE LINE OVER. THREE RAISE SIZE STATION FISH SOMETIMES,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Beauty & Personal Care,Fragrances,4100,ETB,Ethio Herbal,Dire Dawa,Yes,3.8,Out of Stock,0,0.15,12x3x4 cm,0,Ethio Herbal Cosmetics Store,3.8,"Beauty & Personal Care,Fragrances,Dire Dawa,Ethio Herbal,Ethiopian-made,New"
